project,geo,samplingdate,Region,seroprev_est,seroprev_lo95,seroprev_hi95,sero_denom,miss_denom,ab_target,interpretation,adjust_assay,adjust_pop
CBS,PE,12/15/2022,Atlantic,1,0.9859,1,253,0,S,induced by either,1,1
CBS,PE,1/15/2023,Atlantic,1,0.9846,1,153,0,S,induced by either,1,1
CBS,PE,2/14/2023,Atlantic,0.9973,0.9791,1,146,0,S,induced by either,1,1
CBS,PE,3/15/2023,Atlantic,0.9892,0.9573,1,63,0,S,induced by either,1,1
CBS,PE,4/15/2023,Atlantic,1,0.9845,1,82,0,S,induced by either,1,1
CBS,PE,5/15/2023,Atlantic,1,0.9843,1,107,0,S,induced by either,1,1
CBS,PE,6/15/2023,Atlantic,1,0.9849,1,97,0,S,induced by either,1,1
CBS,PE,7/15/2023,Atlantic,1,0.985,1,180,0,S,induced by either,1,1
CBS,PE,8/15/2023,Atlantic,1,0.984,1,153,0,S,induced by either,1,1
CBS,PE,9/15/2023,Atlantic,1,0.9833,1,197,0,S,induced by either,1,1
CBS,PE,10/15/2023,Atlantic,1,0.98,1,185,0,S,induced by either,1,1
CBS,PE,11/15/2023,Atlantic,1,0.98,1,204,0,S,induced by either,1,1
CBS,PE,12/15/2023,Atlantic,1,0.9849,1,227,0,S,induced by either,1,1
CCAHS,PE,4/24/2022,Atlantic,0.4306,0.3771,0.484,358,0,N,infection-induced,NA,NA
CCAHS,PE,6/3/2022,Atlantic,0.5303,0.47,0.5906,338,0,N,infection-induced,NA,NA
CCAHS,PE,6/28/2022,Atlantic,0.5415,0.4883,0.5948,360,0,N,infection-induced,NA,NA
ANTE,QC,11/25/2020,Eastern,0.0595,NA,NA,200,1,N,infection-induced,NA,1
CCAHS,QC,2/1/2021,Eastern,0.032,0.021,0.041,607,1,N,infection-induced,NA,NA
CCAHS,QC,4/24/2022,Eastern,0.5265,0.4947,0.5582,1071,0,N,infection-induced,NA,NA
CCAHS,QC,6/3/2022,Eastern,0.5782,0.5474,0.609,1015,0,N,infection-induced,NA,NA
CCAHS,QC,6/28/2022,Eastern,0.5901,0.561,0.6192,1109,0,N,infection-induced,NA,NA
CCAHS,QC,2/1/2021,Eastern,0.044,0.032,0.054,1335,1,S,induced by either,NA,NA
CLSA,QC,12/1/2020,Eastern,0.028,NA,NA,200,1,S,induced by either,NA,NA
CLSA,QC,3/16/2021,Eastern,0.409,NA,NA,200,1,S,induced by either,NA,NA
CLSA,QC,7/1/2021,Eastern,0.841,NA,NA,200,1,S,induced by either,NA,NA
CNPTH,QC,4/15/2021,Eastern,0.042,NA,NA,1633,0,N,infection-induced,0,0
CNPTH,QC,5/15/2021,Eastern,0.033,NA,NA,1340,0,N,infection-induced,0,0
CNPTH,QC,6/15/2021,Eastern,0.034,NA,NA,1514,0,N,infection-induced,0,0
CNPTH,QC,8/1/2021,Eastern,0.05,NA,NA,20,0,N,infection-induced,0,0
CNPTH,QC,10/1/2021,Eastern,0.0925,NA,NA,227,0,N,infection-induced,0,0
CNPTH,QC,11/15/2021,Eastern,0.151,NA,NA,377,0,N,infection-induced,0,0
CNPTH,QC,12/7/2021,Eastern,0.24,NA,NA,25,0,N,infection-induced,0,0
CNPTH,QC,3/15/2022,Eastern,0.278,NA,NA,561,0,N,infection-induced,0,0
CNPTH,QC,4/15/2022,Eastern,0.314,NA,NA,1611,0,N,infection-induced,0,0
CNPTH,QC,5/15/2022,Eastern,0.281,NA,NA,384,0,N,infection-induced,0,0
CNPTH,QC,6/15/2022,Eastern,0.332,NA,NA,410,0,N,infection-induced,0,0
CNPTH,QC,8/1/2022,Eastern,0.329545455,NA,NA,88,0,N,infection-induced,0,0
CNPTH,QC,4/15/2021,Eastern,0.347,NA,NA,1633,0,S,induced by either,0,0
CNPTH,QC,5/15/2021,Eastern,0.447,NA,NA,1340,0,S,induced by either,0,0
CNPTH,QC,6/15/2021,Eastern,0.553,NA,NA,1514,0,S,induced by either,0,0
CNPTH,QC,8/1/2021,Eastern,0.8,NA,NA,20,0,S,induced by either,0,0
CNPTH,QC,10/1/2021,Eastern,0.956,NA,NA,227,0,S,induced by either,0,0
CNPTH,QC,11/15/2021,Eastern,0.984,NA,NA,377,0,S,induced by either,0,0
CNPTH,QC,12/7/2021,Eastern,0.96,NA,NA,25,0,S,induced by either,0,0
CNPTH,QC,12/22/2021,Eastern,1,NA,NA,5,0,S,induced by either,0,0
CNPTH,QC,1/15/2022,Eastern,1,NA,NA,3,0,S,induced by either,0,0
CNPTH,QC,3/15/2022,Eastern,0.988,NA,NA,561,0,S,induced by either,0,0
CNPTH,QC,4/15/2022,Eastern,0.989,NA,NA,1611,0,S,induced by either,0,0
CNPTH,QC,5/15/2022,Eastern,0.992,NA,NA,384,0,S,induced by either,0,0
CNPTH,QC,6/15/2022,Eastern,0.995,NA,NA,410,0,S,induced by either,0,0
CNPTH,QC,7/15/2022,Eastern,1,NA,NA,76,0,S,induced by either,0,0
CNPTH,QC,8/15/2022,Eastern,1,NA,NA,12,0,S,induced by either,0,0
HQ,QC,7/5/2021,Eastern,0.0643,0.0552,0.0734,2554,0,N,infection-induced,1,1
HQ,QC,1/17/2022,Eastern,0.0973,0.0708,0.1238,466,0,N,infection-induced,1,1
HQ,QC,2/14/2022,Eastern,0.2032,0.168,0.2384,496,0,N,infection-induced,1,1
HQ,QC,3/17/2022,Eastern,0.2737,0.238,0.3093,557,0,N,infection-induced,1,1
HQ,QC,6/2/2022,Eastern,0.4532,0.4124,0.494,558,0,N,infection-induced,1,1
HQ,QC,8/19/2022,Eastern,0.5319,0.4841,0.5796,432,0,N,infection-induced,1,1
HQ,QC,11/15/2022,Eastern,0.857,0.82,0.894,346,0,N,infection-induced,1,1
HQ,QC,6/15/2020,Eastern,0.0223,0.019,0.0256,7691,0,S,induced by either,1,1
HQ,QC,2/16/2021,Eastern,0.1472,0.1381,0.1563,7924,0,S,induced by either,1,1
HQ,QC,7/5/2021,Eastern,0.8961,0.8848,0.9075,2554,0,S,induced by either,1,1
HQ,QC,1/15/2022,Eastern,0.974,NA,NA,567,0,S,induced by either,1,1
JHA,QC,1/31/2021,Eastern,0.057,NA,NA,1360,0,N,infection-induced,0,1
JHA,QC,5/31/2020,Eastern,0.02565,NA,NA,2524,0,S,induced by either,0,1
JHA,QC,7/1/2020,Eastern,0.014,NA,NA,1360,0,S,induced by either,0,1
STEJS,QC,2/27/2022,Eastern,0.356,NA,NA,539,0,N,infection-induced,NA,NA
STEJS,QC,4/1/2022,Eastern,0.24,NA,NA,207,0,N,infection-induced,NA,NA
ANTE,SK,2/12/2020,Western,0.002,0,0.008,245,1,N,infection-induced,NA,1
ANTE,SK,9/2/2020,Western,0.003,0.001,0.007,651,1,N,infection-induced,NA,1
ANTE,SK,11/25/2020,Western,0.0129,NA,NA,200,1,N,infection-induced,NA,1
CBS,SK,6/14/2020,Western,0.0053,0.0023,0.0083,3050,0,N,infection-induced,1,1
CBS,SK,10/21/2020,Western,0.0017,0,0.0059,286,0,N,infection-induced,1,1
CBS,SK,11/16/2020,Western,0.0417,0.0257,0.0577,290,0,N,infection-induced,1,1
CBS,SK,12/16/2020,Western,0.0227,0.0113,0.0341,1510,0,N,infection-induced,1,1
CBS,SK,1/14/2021,Western,0.0347,0.0245,0.0449,1711,0,N,infection-induced,1,1
CBS,SK,3/6/2021,Western,0.0536,0.0361,0.0711,671,0,N,infection-induced,1,1
CBS,SK,4/21/2021,Western,0.0334,0.0193,0.0475,850,0,N,infection-induced,1,1
CBS,SK,5/28/2021,Western,0.0434,0.0276,0.0593,627,0,N,infection-induced,1,1
CBS,SK,6/21/2021,Western,0.0492,0.0321,0.0663,883,0,N,infection-induced,1,1
CBS,SK,7/18/2021,Western,0.0388,0.0175,0.06,639,0,N,infection-induced,1,1
CBS,SK,8/20/2021,Western,0.0279,0.0103,0.0456,611,0,N,infection-induced,1,1
CBS,SK,9/19/2021,Western,0.0594,0.0349,0.084,625,0,N,infection-induced,1,1
CBS,SK,10/18/2021,Western,0.0443,0.0213,0.0655,689,0,N,infection-induced,1,1
CBS,SK,11/18/2021,Western,0.083,0.0539,0.112,661,0,N,infection-induced,1,1
CBS,SK,12/22/2021,Western,0.07,0.0503,0.0898,882,0,N,infection-induced,1,1
CBS,SK,1/4/2022,Western,0.063,0.0351,0.0909,356,0,N,infection-induced,1,1
CBS,SK,1/12/2022,Western,0.1465,0.1152,0.1778,625,0,N,infection-induced,1,1
CBS,SK,1/20/2022,Western,0.1086,0.0674,0.1497,245,0,N,infection-induced,1,1
CBS,SK,1/28/2022,Western,0.0972,0.0619,0.1324,343,0,N,infection-induced,1,1
CBS,SK,2/4/2022,Western,0.1899,0.1448,0.2351,297,0,N,infection-induced,1,1
CBS,SK,2/11/2022,Western,0.2668,0.2083,0.3253,224,0,N,infection-induced,1,1
CBS,SK,2/18/2022,Western,0.1955,0.1543,0.2367,384,0,N,infection-induced,1,1
CBS,SK,2/25/2022,Western,0.2602,0.2094,0.3109,314,0,N,infection-induced,1,1
CBS,SK,3/4/2022,Western,0.2799,0.2237,0.3362,317,0,N,infection-induced,1,1
CBS,SK,3/11/2022,Western,0.2712,0.2197,0.3228,359,0,N,infection-induced,1,1
CBS,SK,3/19/2022,Western,0.3366,0.2861,0.387,430,0,N,infection-induced,1,1
CBS,SK,3/27/2022,Western,0.279,0.2126,0.3455,430,0,N,infection-induced,1,1
CBS,SK,4/4/2022,Western,0.3593,0.299,0.4197,290,0,N,infection-induced,1,1
CBS,SK,4/11/2022,Western,0.3903,0.3359,0.4446,363,0,N,infection-induced,1,1
CBS,SK,4/20/2022,Western,0.4019,0.3451,0.4581,324,0,N,infection-induced,1,1
CBS,SK,4/27/2022,Western,0.4272,0.3719,0.2825,353,0,N,infection-induced,1,1
CBS,SK,5/4/2022,Western,0.4435,0.3867,0.5003,312,0,N,infection-induced,1,1
CBS,SK,5/11/2022,Western,0.4647,0.4107,0.5188,344,0,N,infection-induced,1,1
CBS,SK,5/20/2022,Western,0.4888,0.4283,0.5494,278,0,N,infection-induced,1,1
CBS,SK,5/28/2022,Western,0.5745,0.5257,0.6233,418,0,N,infection-induced,1,1
CBS,SK,6/4/2022,Western,0.5314,0.4749,0.5879,367,0,N,infection-induced,1,1
CBS,SK,6/11/2022,Western,0.5627,0.5093,0.6162,408,0,N,infection-induced,1,1
CBS,SK,6/20/2022,Western,0.5819,0.5289,0.635,422,0,N,infection-induced,1,1
CBS,SK,6/27/2022,Western,0.5385,0.4815,0.5955,366,0,N,infection-induced,1,1
CBS,SK,7/4/2022,Western,0.612,0.5587,0.6653,368,0,N,infection-induced,1,1
CBS,SK,7/12/2022,Western,0.5733,0.4685,0.6297,352,0,N,infection-induced,1,1
CBS,SK,7/20/2022,Western,0.5118,0.4575,0.5662,369,0,N,infection-induced,1,1
CBS,SK,7/28/2022,Western,0.5921,0.5349,0.6493,320,0,N,infection-induced,1,1
CBS,SK,8/4/2022,Western,0.5992,0.5437,0.6548,335,0,N,infection-induced,1,1
CBS,SK,8/12/2022,Western,0.5773,0.526,0.6286,379,0,N,infection-induced,1,1
CBS,SK,8/20/2022,Western,0.6135,0.5643,0.6626,335,0,N,infection-induced,1,1
CBS,SK,8/28/2022,Western,0.5906,0.5393,0.6418,408,0,N,infection-induced,1,1
CBS,SK,9/4/2022,Western,0.5934,0.5392,0.6476,381,0,N,infection-induced,1,1
CBS,SK,9/11/2022,Western,0.6237,0.565,0.6823,324,0,N,infection-induced,1,1
CBS,SK,9/20/2022,Western,0.6387,0.5867,0.6908,403,0,N,infection-induced,1,1
CBS,SK,9/27/2022,Western,0.7247,0.6726,0.7768,344,0,N,infection-induced,1,1
CBS,SK,10/4/2022,Western,0.6552,0.5999,0.7105,324,0,N,infection-induced,1,1
CBS,SK,10/11/2022,Western,0.6977,0.6473,0.7481,363,0,N,infection-induced,1,1
CBS,SK,10/20/2022,Western,0.7055,0.6478,0.7633,244,0,N,infection-induced,1,1
CBS,SK,10/28/2022,Western,0.7379,0.6746,0.7848,360,0,N,infection-induced,1,1
CBS,SK,11/4/2022,Western,0.7212,0.6628,0.7796,230,0,N,infection-induced,1,1
CBS,SK,11/11/2022,Western,0.6442,0.5458,0.7426,40,0,N,infection-induced,1,1
CBS,SK,11/20/2022,Western,0.7229,0.6755,0.7703,355,0,N,infection-induced,1,1
CBS,SK,11/27/2022,Western,0.705,0.6524,0.7576,300,0,N,infection-induced,1,1
CBS,SK,12/4/2022,Western,0.7474,0.6991,0.7957,315,0,N,infection-induced,1,1
CBS,SK,12/11/2022,Western,0.7445,0.6989,0.7901,366,0,N,infection-induced,1,1
CBS,SK,12/20/2022,Western,0.7633,0.7166,0.81,405,0,N,infection-induced,1,1
CBS,SK,12/27/2022,Western,0.7912,0.7524,0.83,511,0,N,infection-induced,1,1
CBS,SK,1/4/2023,Western,0.7779,0.7349,0.821,405,0,N,infection-induced,1,1
CBS,SK,1/11/2023,Western,0.7835,0.7324,0.8345,289,0,N,infection-induced,1,1
CBS,SK,1/20/2023,Western,0.7561,0.7094,0.8027,379,0,N,infection-induced,1,1
CBS,SK,1/27/2023,Western,0.802,0.7582,0.8459,370,0,N,infection-induced,1,1
CBS,SK,2/4/2023,Western,0.7899,0.7559,0.8403,356,0,N,infection-induced,1,1
CBS,SK,2/11/2023,Western,0.7211,0.6827,0.7889,305,0,N,infection-induced,1,1
CBS,SK,2/18/2023,Western,0.7695,0.7238,0.8151,353,0,N,infection-induced,1,1
CBS,SK,2/25/2023,Western,0.8026,0.7567,0.8482,326,0,N,infection-induced,1,1
CBS,SK,3/4/2023,Western,0.8347,0.7929,0.8764,197,0,N,infection-induced,1,1
CBS,SK,3/11/2023,Western,0.7653,0.7049,0.8257,243,0,N,infection-induced,1,1
CBS,SK,3/18/2023,Western,0.78,0.727,0.8329,257,0,N,infection-induced,1,1
CBS,SK,3/26/2023,Western,0.8131,0.7783,0.8479,458,0,N,infection-induced,1,1
CBS,SK,4/4/2023,Western,0.8299,0.788,0.8718,340,0,N,infection-induced,1,1
CBS,SK,4/11/2023,Western,0.8533,0.8087,0.8979,296,0,N,infection-induced,1,1
CBS,SK,4/18/2023,Western,0.8791,0.8397,0.9184,297,0,N,infection-induced,1,1
CBS,SK,4/26/2023,Western,0.8075,0.7667,0.8482,407,0,N,infection-induced,1,1
CBS,SK,5/4/2023,Western,0.7998,0.753,0.8466,340,0,N,infection-induced,1,1
CBS,SK,5/11/2023,Western,0.8171,0.773,0.8613,352,0,N,infection-induced,1,1
CBS,SK,5/18/2023,Western,0.8436,0.7965,0.8908,280,0,N,infection-induced,1,1
CBS,SK,5/27/2023,Western,0.8648,0.8299,0.8997,441,0,N,infection-induced,1,1
CBS,SK,6/4/2023,Western,0.8404,0.796,0.8848,323,0,N,infection-induced,1,1
CBS,SK,6/11/2023,Western,0.8135,0.7675,0.8595,327,0,N,infection-induced,1,1
CBS,SK,6/18/2023,Western,0.7994,0.7505,0.8484,311,0,N,infection-induced,1,1
CBS,SK,6/27/2023,Western,0.7947,0.7555,0.8339,470,0,N,infection-induced,1,1
CBS,SK,7/4/2023,Western,0.8012,0.7548,0.8477,308,0,N,infection-induced,1,1
CBS,SK,7/11/2023,Western,0.8063,0.7598,0.8529,317,0,N,infection-induced,1,1
CBS,SK,7/18/2023,Western,0.8353,0.7927,0.8779,340,0,N,infection-induced,1,1
CBS,SK,7/27/2023,Western,0.7942,0.752,0.8364,410,0,N,infection-induced,1,1
CBS,SK,8/4/2023,Western,0.812,0.7696,0.8544,357,0,N,infection-induced,1,1
CBS,SK,8/11/2023,Western,0.7922,0.7371,0.8473,235,0,N,infection-induced,1,1
CBS,SK,8/18/2023,Western,0.7972,0.7505,0.844,323,0,N,infection-induced,1,1
CBS,SK,8/27/2023,Western,0.7968,0.757,0.8365,459,0,N,infection-induced,1,1
CBS,SK,9/4/2023,Western,0.7846,0.7371,0.8322,360,0,N,infection-induced,1,1
CBS,SK,9/11/2023,Western,0.7872,0.7368,0.8375,331,0,N,infection-induced,1,1
CBS,SK,9/18/2023,Western,0.8709,0.832,0.9097,329,0,N,infection-induced,1,1
CBS,SK,9/27/2023,Western,0.833,0.7924,0.8735,403,0,N,infection-induced,1,1
CBS,SK,10/4/2023,Western,0.85,0.81,0.9,296,0,N,infection-induced,1,1
CBS,SK,10/11/2023,Western,0.8427,0.7956,0.8898,315,0,N,infection-induced,1,1
CBS,SK,10/18/2023,Western,0.86,0.82,0.9,449,0,N,infection-induced,1,1
CBS,SK,10/27/2023,Western,0.81,0.77,0.86,399,0,N,infection-induced,1,1
CBS,SK,11/4/2023,Western,0.8653,0.8137,0.9168,210,0,N,infection-induced,1,1
CBS,SK,11/11/2023,Western,0.8555,0.8149,0.8961,335,0,N,infection-induced,1,1
CBS,SK,11/18/2023,Western,0.8236,0.7815,0.8657,353,0,N,infection-induced,1,1
CBS,SK,11/27/2023,Western,0.81,0.77,0.86,399,0,N,infection-induced,1,1
CBS,SK,12/4/2023,Western,0.8565,0.8143,0.8986,354,0,N,infection-induced,1,1
CBS,SK,12/11/2023,Western,0.8541,0.8144,0.8938,388,0,N,infection-induced,1,1
CBS,SK,12/18/2023,Western,0.8408,0.7997,0.882,384,0,N,infection-induced,1,1
CBS,SK,12/27/2023,Western,0.829,0.7879,0.8701,442,0,N,infection-induced,1,1
CBS,SK,1/14/2021,Western,0.0462,0.0342,0.0583,1711,0,S,induced by either,1,1
CBS,SK,3/6/2021,Western,0.103,0.0796,0.127,671,0,S,induced by either,1,1
CBS,SK,4/21/2021,Western,0.3,0.2646,0.3353,850,0,S,induced by either,1,1
CBS,SK,5/28/2021,Western,0.7198,0.6849,0.7547,627,0,S,induced by either,1,1
CBS,SK,6/21/2021,Western,0.9147,0.8916,0.9379,883,0,S,induced by either,1,1
CBS,SK,7/18/2021,Western,0.9441,0.9169,0.9712,639,0,S,induced by either,1,1
CBS,SK,8/20/2021,Western,0.9186,0.8884,0.9489,611,0,S,induced by either,1,1
CBS,SK,9/19/2021,Western,0.9604,0.9376,0.9831,625,0,S,induced by either,1,1
CBS,SK,10/18/2021,Western,0.9747,0.9555,0.9939,1446,0,S,induced by either,1,1
CBS,SK,11/18/2021,Western,0.9727,0.9523,0.993,1261,0,S,induced by either,1,1
CBS,SK,12/22/2021,Western,0.9906,0.9794,1,883,0,S,induced by either,1,1
CBS,SK,1/15/2022,Western,0.9876,0.9791,0.9962,1553,0,S,induced by either,1,1
CBS,SK,2/14/2022,Western,0.9898,0.981,0.9986,1213,0,S,induced by either,1,1
CBS,SK,3/16/2022,Western,0.9952,0.9873,0.9967,1341,0,S,induced by either,1,1
CBS,SK,4/15/2022,Western,0.9988,0.9922,1,1316,0,S,induced by either,1,1
CBS,SK,5/15/2022,Western,1,0.9938,1,1349,0,S,induced by either,1,1
CBS,SK,6/15/2022,Western,0.9996,0.9934,1,1555,0,S,induced by either,1,1
CBS,SK,7/16/2022,Western,1,0.9953,1,1392,0,S,induced by either,1,1
CBS,SK,8/15/2022,Western,1,0.9996,1,1510,0,S,induced by either,1,1
CBS,SK,9/15/2022,Western,0.9999,0.9937,1,1492,0,S,induced by either,1,1
CBS,SK,10/15/2022,Western,1,0.9998,1,1285,0,S,induced by either,1,1
CBS,SK,11/15/2022,Western,1,1,1,1285,0,S,induced by either,1,1
CBS,SK,12/15/2022,Western,1,1,1,495,0,S,induced by either,1,1
CBS,SK,1/15/2023,Western,1,1,1,333,0,S,induced by either,1,1
CBS,SK,2/14/2023,Western,1,1,1,1320,0,S,induced by either,1,1
CBS,SK,3/15/2023,Western,1,0.9954,1,1155,0,S,induced by either,1,1
CBS,SK,4/15/2023,Western,1,1,1,1340,0,S,induced by either,1,1
CBS,SK,5/15/2023,Western,1,1,1,263,0,S,induced by either,1,1
CBS,SK,6/15/2023,Western,1,1,1,111,0,S,induced by either,1,1
CBS,SK,7/15/2023,Western,1,1,1,258,0,S,induced by either,1,1
CBS,SK,8/15/2023,Western,1,1,1,356,0,S,induced by either,1,1
CBS,SK,9/15/2023,Western,1,1,1,1423,0,S,induced by either,1,1
CBS,SK,10/15/2023,Western,1,1,1,1459,0,S,induced by either,1,1
CBS,SK,11/15/2023,Western,1,1,1,1399,0,S,induced by either,1,1
CBS,SK,12/15/2023,Western,1,1,1,1568,0,S,induced by either,1,1
CCAHS,SK,2/1/2021,Western,0.029,0.016,0.043,303,1,N,infection-induced,NA,NA
CCAHS,SK,4/24/2022,Western,0.5626,0.5105,0.6147,376,0,N,infection-induced,NA,NA
CCAHS,SK,6/3/2022,Western,0.5591,0.5058,0.6123,358,0,N,infection-induced,NA,NA
CCAHS,SK,6/28/2022,Western,0.6087,0.5528,0.6647,341,0,N,infection-induced,NA,NA
CCAHS,SK,2/1/2021,Western,0.041,0.026,0.057,628,1,S,induced by either,NA,NA
SKPH,SK,5/15/2020,Western,0,NA,NA,1481,0,N,infection-induced,1,1
SKPH,SK,6/15/2020,Western,0,NA,NA,1396,0,N,infection-induced,1,1
SKPH,SK,7/15/2020,Western,0,NA,NA,1122,0,N,infection-induced,1,1
SKPH,SK,8/15/2020,Western,0,NA,NA,1390,0,N,infection-induced,1,1
SKPH,SK,9/15/2020,Western,0,NA,NA,1250,0,N,infection-induced,1,1
SKPH,SK,10/15/2020,Western,0,NA,NA,766,0,N,infection-induced,1,1
SKPH,SK,11/15/2020,Western,0,NA,NA,1297,0,N,infection-induced,1,1
SKPH,SK,12/15/2020,Western,0.003248699,NA,NA,1500,0,N,infection-induced,1,1
SKPH,SK,10/15/2021,Western,0.03112553,NA,NA,574,0,N,infection-induced,1,1
SKPH,SK,11/15/2021,Western,0.086997156,NA,NA,1389,0,N,infection-induced,1,1
SKPH,SK,12/7/2021,Western,0.067953918,NA,NA,645,0,N,infection-induced,1,1
SKPH,SK,12/22/2021,Western,0.074996313,NA,NA,672,0,N,infection-induced,1,1
SKPH,SK,1/15/2022,Western,0.137508096,NA,NA,1588,0,N,infection-induced,1,1
SKPH,SK,2/15/2022,Western,0.363254088,NA,NA,1206,0,N,infection-induced,1,1
SKPH,SK,3/15/2022,Western,0.396141411,NA,NA,1476,0,N,infection-induced,1,1
SKPH,SK,4/15/2022,Western,0.530993854,NA,NA,1402,0,N,infection-induced,1,1
SKPH,SK,5/15/2022,Western,0.486559203,NA,NA,1638,0,N,infection-induced,1,1
SKPH,SK,6/15/2022,Western,0.397071629,NA,NA,1095,0,N,infection-induced,1,1
SKPH,SK,5/15/2020,Western,0.009165,NA,NA,1481,0,S,induced by either,1,1
SKPH,SK,6/15/2020,Western,0.004306,NA,NA,1396,0,S,induced by either,1,1
SKPH,SK,7/15/2020,Western,0.004737,NA,NA,1122,0,S,induced by either,1,1
SKPH,SK,8/15/2020,Western,0.008891,NA,NA,1390,0,S,induced by either,1,1
SKPH,SK,9/15/2020,Western,0.010012,NA,NA,1250,0,S,induced by either,1,1
SKPH,SK,10/15/2020,Western,0.004495,NA,NA,766,0,S,induced by either,1,1
SKPH,SK,11/15/2020,Western,0.005417,NA,NA,1297,0,S,induced by either,1,1
SKPH,SK,12/15/2020,Western,0.03097,NA,NA,1500,0,S,induced by either,1,1
SKPH,SK,10/15/2021,Western,0.853062,NA,NA,574,0,S,induced by either,1,1
SKPH,SK,11/15/2021,Western,0.883769,NA,NA,1389,0,S,induced by either,1,1
SKPH,SK,12/7/2021,Western,0.866392,NA,NA,645,0,S,induced by either,1,1
SKPH,SK,12/22/2021,Western,0.960937,NA,NA,672,0,S,induced by either,1,1
SKPH,SK,1/15/2022,Western,0.954074,NA,NA,1588,0,S,induced by either,1,1
SKPH,SK,2/15/2022,Western,0.975348,NA,NA,1206,0,S,induced by either,1,1
SKPH,SK,3/15/2022,Western,0.96714,NA,NA,1476,0,S,induced by either,1,1
SKPH,SK,4/15/2022,Western,0.976169,NA,NA,1402,0,S,induced by either,1,1
SKPH,SK,5/15/2022,Western,0.973582,NA,NA,1638,0,S,induced by either,1,1
SKPH,SK,6/15/2022,Western,0.968025,NA,NA,1095,0,S,induced by either,1,1
